T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,Cv1_J_per_molK,Cv2_J_per_molK,alpha1_1e-8_per_K,alpha2_1e-8_per_K,residual_1e-8_per_K,z
158.0,64.95533465319981,60.975474598980725,0.5,12.781452062375143,13.882089257518317,2041.6757676032353,-1980.7002930042545,-3.97986005421909,-7.95972010843818
159.0,66.89587595210833,62.989400732736264,0.5,12.874843592608732,13.972530582351574,2056.5938867063533,-1993.6044859736169,-3.9064752193720684,-7.812950438744137
160.0,68.83196740356846,65.00111152793941,0.5,12.967450822731475,14.062109372305265,2071.386723758337,-2006.3856122303978,-3.8308558756290454,-7.661711751258091
161.0,70.76314985019738,67.01020239348347,0.5,13.059276123469106,14.150831117168718,2086.054657452724,-2019.0444550592404,-3.7529474567139105,-7.505894913427821
162.0,72.68898470276429,69.01628347852693,0.5,13.150322082952746,14.238701446817222,2100.598101210818,-2031.5818177322913,-3.672701224237366,-7.345402448474732
163.0,74.60905519456449,71.01897934077033,0.5,13.240591495602722,14.325726121091876,2115.0175014060246,-2043.9985220652543,-3.5900758537941564,-7.180151707588313
164.0,76.52296769619488,73.01792861500552,0.5,13.330087351396475,14.411911020107524,2129.3133356495296,-2056.295407034524,-3.5050390811893704,-7.010078162378741
165.0,78.4303530922744,75.01278368245997,0.5,13.418812825511411,14.497262134974898,2143.4861111358787,-2068.4733274534183,-3.4175694098144387,-6.835138819628877
166.0,80.33086822087914,77.00321034156131,0.5,13.506771268334145,14.581785558922986,2157.536363047078,-2080.5331527055164,-3.327657879317829,-6.655315758635658
167.0,82.22419737500137,78.98888748045906,0.5,13.593966195826313,14.665487478808291,2171.464653013656,-2092.4757655331973,-3.235309894542314,-6.470619789084628
168.0,84.11005386284715,80.96950675192863,0.5,13.680401280238824,14.74837416699749,2185.2715676313815,-2104.3020608794527,-3.140547110918527,-6.281094221837054
169.0,85.98818161983992,82.94477225089508,0.5,13.766080341164997,14.830451973611114,2198.957717032114,-2116.012944781219,-3.0434093689448356,-6.086818737889671
170.0,87.85835685941744,84.91440019506445,0.5,13.851007336923466,14.911727319114663,2212.5237335073334,-2127.609333312269,-2.943956664352994,-5.887913328705988
171.0,89.72038974190255,86.87811860893494,0.5,13.935186356262466,14.992206687245808,2225.9702701830033,-2139.0921515740683,-2.8422711329676047,-5.684542265935209
172.0,91.57412603112664,88.8356670114754,0.5,14.01862161037583,15.071896618264889,2239.297999744226,-2150.462332732751,-2.738459019651254,-5.476918039302508
173.0,93.41944869805428,90.78679610778579,0.5,14.101317425222623,15.150803702517429,2252.5076132084046,-2161.720817100619,-2.632652590268486,-5.265305180536972
174.0,95.25627942130959,92.73126748495126,0.5,14.18327823414131,15.228934574297,2265.599818745445,-2172.868551260494,-2.525011936358317,-5.050023872716634
175.0,97.08457992918034,94.66885331224246,0.5,14.26450857074955,15.306295905997391,2278.5753405435903,-2183.906487231348,-2.4157266169378753,-4.8314532338757505
176.0,98.90435312991718,96.59933604599001,0.5,14.345013062121984,15.382894402543283,2291.4349177196577,-2194.8355816736675,-2.305017083927171,-4.610034167854342
177.0,100.71564399005533,98.52250813912065,0.5,14.424796422236653,15.458736796088942,2304.179303272187,-2205.6567951330667,-2.1931358509346732,-4.3862717018693465
178.0,102.51854014485055,100.43817175560582,0.5,14.503863445682548,15.533829840974875,2316.809263076301,-2216.3710913206946,-2.080368389244725,-4.16073677848945
179.0,104.31317225665215,102.34613848992602,0.5,14.582219001619723,15.608180308932052,2329.325574918907,-2226.979436428981,-1.967033766726129,-3.934067533452258
180.0,106.09971416450212,104.24622909160051,0.5,14.6598680279844,15.681794984524949,2341.72902757304,-2237.4827984814397,-1.8534850729016177,-3.7069701458032354
181.0,107.87838287057245,106.13827319495017,0.5,14.73681552593104,15.75468066082317,2354.0204199100513,-2247.882146715101,-1.7401096756222745,-3.480219351244549
182.0,109.64943835696987,108.02210905401863,0.5,14.81306655450367,15.82684413529361,2366.2005600484194,-2258.178450994401,-1.6273293029512488,-3.2546586059024976
183.0,111.41318308730922,109.89758328287222,0.5,14.888626225529334,15.89829220590356,2378.270264538044,-2268.3726812551718,-1.5155998044370047,-3.0311996088740094
184.0,113.16996079560849,111.76455060118727,0.5,14.963499698726016,15.969031667426913,2390.230357578799,-2278.465806977612,-1.405410194421224,-2.810820388842448
185.0,114.92015379677153,113.62287358518542,0.5,15.037692177018116,16.039069307945212,2402.081670272238,-2288.4587966870527,-1.2972802115861126,-2.5945604231722252
186.0,116.66417760359774,115.47242242395112,0.5,15.111208902052415,16.108411905535462,2413.825039905327,-2298.352617481376,-1.191755179646622,-2.383510359293244
187.0,118.40247119292495,117.31307468109986,0.5,15.184055149907701,16.17706622513724,2425.4613092651107,-2308.1482345840104,-1.089396511825088,-2.178793023650176
188.0,120.1354809717221,119.14471506180455,0.5,15.256236226991579,16.245039015591807,2436.9913259832792,-2317.8466109214746,-0.9907659099175533,-1.9815318198351066
189.0,121.86363653632174,120.96723518515873,0.5,15.327757466117772,16.312337006845897,2448.4159419095677,-2327.448706724409,-0.8964013511630182,-1.7928027023260364
190.0,123.58731688045648,122.7805333618379,0.5,15.398624222757906,16.378966907313718,2459.7360125130253,-2336.955479151188,-0.8067835186185757,-1.6135670372371513
191.0,125.30680692054233,124.58451437703349,0.5,15.468841871461267,16.444935401390026,2470.952396310117,-2346.3678819330835,-0.7222925435088376,-1.4445850870176753
192.0,127.02224607687698,126.37908927866201,0.5,15.538415802437143,16.51024914710829,2482.0659543187953,-2355.6868650401334,-0.6431567982149848,-1.2863135964299697
193.0,128.73357300378984,128.16417517066296,0.5,15.607351418293268,16.574914773937913,2493.077549537508,-2364.913374366845,-0.569397833126884,-1.138795666253768
194.0,130.44047302300353,129.93969501154496,0.5,15.675654130925318,16.63893888071381,2503.9880464483344,-2374.0483514367897,-0.500778011458578,-1.001556022917156
195.0,132.1423368325509,131.7055774178903,0.5,15.743329358551724,16.702328033693913,2514.7983105433354,-2383.092733125445,-0.4367594146606037,-0.8735188293212074
196.0,133.83824001134406,133.46175647299023,0.5,15.810382522888624,16.765088764737595,2525.509207873284,-2392.047451400294,-0.37648353835383097,-0.7529670767076619
197.0,135.5269521622708,135.2081715403036,0.5,15.876819046459524,16.82722756960114,2536.1216046179234,-2400.9134330776196,-0.31878062196719065,-0.6375612439343813
198.0,137.20698192505446,136.94476708186482,0.5,15.942644350035074,16.88875090634414,2546.6363666769967,-2409.6915995951317,-0.26221484318962396,-0.5244296863792479
199.0,138.87665962715084,138.67149248149357,0.5,16.007863850197985,16.949665193842396,2557.0543592812787,-2418.3828667997855,-0.20516714565728558,-0.41033429131457116
200.0,140.53425357267417,140.38830187266808,0.5,16.072482957027955,17.009976810402442,2567.3764466227694,-2426.9881447501016,-0.14595170000608898,-0.29190340001217796
201.0,142.1781098594132,142.0951539711303,0.5,16.13650707190304,17.069692092473307,2577.6034915034916,-2435.508337532361,-0.08295588828293267,-0.16591177656586534
202.0,143.8068003740621,143.79201191198086,0.5,16.199941585411914,17.128817333450925,2587.736355001999,-2443.9443430900183,-0.014788462081253456,-0.02957692416250691
203.0,145.4192604402082,145.47884309132724,0.5,16.262791875373697,17.187358782571092,2597.7758961570726,-2452.2970530657453,0.059582651119025165,0.11916530223805033
204.0,147.014897362076,147.15561901225564,0.5,16.325063304960533,17.24532264388711,2607.7229716678207,-2460.567352655565,0.14072165017965288,0.28144330035930576
205.0,148.59365413668067,148.82231513520787,0.5,16.38676122091954,17.30271507532786,2617.578435609663,-2468.756120474455,0.2286609985272096,0.4573219970544192
206.0,150.1560185292327,150.47891073253012,0.5,16.44789095188977,17.35954218783298,2627.3431391654835,-2476.8642284329535,0.32289220329740564,0.6457844065948113
207.0,151.7029755123632,152.12538874719468,0.5,16.508457806810778,17.41581004456132,2637.01793037142,-2484.8925416242255,0.4224132348314745,0.844826469662949
208.0,153.23590932033562,153.761735655568,0.5,16.568467073418788,17.471524660169184,2646.603653876645,-2492.841918221077,0.5258263352323865,1.051652670464773
209.0,154.7564685204667,155.38794133419796,0.5,16.62792401682776,17.5266920001554,2656.10115071671,-2500.713209382512,0.6314728137312412,1.2629456274624824
210.0,156.26641225659642,157.00399893041657,0.5,16.686833878190907,17.581317980269713,2665.5112580997406,-2508.507259169324,0.7375866738201327,1.4751733476402653
211.0,157.76745740535785,158.60990473681886,0.5,16.745201873440326,17.635408465981488,2674.8348092051046,-2516.224904468286,0.842447331461021,1.684894662922042
212.0,159.2611447135789,160.20565806942915,0.5,16.803033192101186,17.68896927200604,2684.072632993999,-2523.8669749245696,0.9445133558502816,1.8890267117005632
213.0,160.74873761551171,161.79126114948124,0.5,16.860332996177412,17.742006161885655,2693.225554031447,-2531.4342928819656,1.0425235339695251,2.0850470679390503
214.0,162.2311613993941,163.36671898880502,0.5,16.917106419106208,17.794524847622423,2702.294392319299,-2538.9276733304937,1.1355575894109033,2.2711151788218067
215.0,163.7089839478392,164.9320392786033,0.5,16.97335856477813,17.846530989360684,2711.2799631397015,-2546.347923861098,1.2230553307640928,2.4461106615281856
216.0,165.18243357833472,166.48723228170311,0.5,17.029094506620712,17.898030195116288,2720.1830769087164,-2553.6958446270132,1.304798703368399,2.609597406736798
217.0,166.65144540931266,168.0323107279702,0.5,17.08431928674207,17.94902802055082,2729.0045390395253,-2560.972228311555,1.3808653186575444,2.7617306373150887
218.0,168.11572558622947,169.56728971311054,0.5,17.139037915132867,17.999529968787435,2737.7451498149508,-2568.17786010184,1.4515641268810686,2.9031282537621372
219.0,169.5748225874366,171.09218660047216,0.5,17.193255368923634,18.049541490267618,2746.405704268823,-2575.313517668351,1.5173640130355583,3.0347280260711167
220.0,171.02819630382405,172.60702092596605,0.5,17.246976591695194,18.099067982645565,2754.9869920758306,-2582.3799711498646,1.5788246221420184,3.1576492442840367
221.0,172.47527805825632,174.11181430596417,0.5,17.30020649284002,18.148114790718694,2763.489797449503,-2589.377983143539,1.6365362477078487,3.2730724954156973
222.0,173.91551756778549,175.60659034808958,0.5,17.352949946972373,18.196687206392532,2771.9148990479916,-2596.308308699902,1.6910727803040861,3.3821455606081723
223.0,175.3484155119761,177.09137456484422,0.5,17.405211793384986,18.244790468677763,2780.2630698872763,-2603.171695322432,1.7429590528681345,3.485918105736269
224.0,176.77354248515132,178.56619428997286,0.5,17.45699683555016,18.292429763717898,2788.535077261476,-2609.9688829715033,1.792651804821515,3.58530360964303
225.0,178.19054650594055,180.03107859751,0.5,17.508309840663713,18.339610224846048,2796.731682669999,-2616.700604072489,1.8405320915694636,3.6810641831389272
226.0,179.59915193420113,181.48605822347668,0.5,17.5591555392296,18.386336932668716,2804.8536417511914,-2623.3675835277145,1.8869062892755304,3.773812578551061
227.0,180.99915272464804,182.93116549003923,0.5,17.609538624683257,18.432614915175634,2812.90170422217,-2629.9705387321305,1.9320127653911792,3.8640255307823583
228.0,182.3904026109114,184.36643423219405,0.5,17.659463753052467,18.478449147873945,2820.876613824652,-2636.5101795924575,1.9760316212826603,3.9520632425653206
229.0,183.77280425365674,185.79189972683255,0.5,17.7089355426534,18.523844553945064,2828.779108276399,-2642.9872085495663,2.0190954731757946,4.038190946351589
230.0,185.14629876309638,187.2075986241413,0.5,17.75795857382074,18.56880600442333,2836.60991922811,-2649.4023206039687,2.0612998610449225,4.122599722089845
231.0,186.51085643326024,188.61356888124487,0.5,17.806537388670137,18.613338318395133,2844.3697722254747,-2655.7562033442296,2.1027124479846515,4.205424895969303
232.0,187.86646906602422,190.00984969812947,0.5,17.85467649089136,18.657446263216453,2852.059386676134,-2662.0495369780047,2.1433806321052526,4.286761264210505
233.0,189.21314393805832,191.39648145560002,0.5,17.90238034557115,18.701134554749338,2859.67947582138,-2668.2829943657803,2.1833375175417125,4.366675035083425
234.0,190.55089926504044,192.7735056554104,0.5,17.94965337904378,18.74440785761424,2867.2307467122896,-2674.4572410568794,2.222606390369942,4.445212780739884
235.0,191.87976092011905,194.14096486235763,0.5,17.996499978768455,18.787270785458578,2874.713900190135,-2680.5729353277775,2.261203942238584,4.522407884477168
236.0,193.19976013784583,195.49890264836785,0.5,18.042924493232245,18.829727901239966,2882.1296308708834,-2686.6307282225152,2.2991425105219867,4.598285021043973
237.0,194.51093195280367,196.84736353849019,0.5,18.088931231877165,18.871783717523076,2889.4786271335447,-2692.631263595055,2.33643158568652,4.67286317137304
238.0,195.81331416185233,198.1863929587039,0.5,18.134524465050074,18.91344269678936,2896.761571112174,-2698.57517815347,2.3730787968515537,4.746157593703107
239.0,197.10694664501014,199.51603718557493,0.5,18.179708423974915,18.954709251758803,2903.979138691431,-2704.4631015058567,2.409090540564773,4.818181081129546
240.0,198.39187092339478,200.83634329761017,0.5,18.2244873007453,18.995587745722567,2911.1319995054,-2710.2956562077898,2.444472374215402,4.888944748430804
241.0,199.66812986896076,202.14735912832685,0.5,18.268865248337136,19.036082492886056,2918.220816939605,-2716.0734578112783,2.479229259366099,4.958458518732198
242.0,200.93576750878654,203.44913322096465,0.5,18.312846380640128,19.07619775872158,2925.2462481360417,-2721.797114915077,2.5133657121781305,5.026731424356261
243.0,202.19482888694844,204.74171478477476,0.5,18.356434772506642,19.115937760329423,2932.208944000984,-2727.467229216209,2.546885897826325,5.09377179565265
244.0,203.44535996095092,206.02515365284333,0.5,18.39963445981794,19.1553066668076,2939.1095492155628,-2733.0843955627192,2.5797936918923976,5.159587383784795
245.0,204.68740751882626,207.29950024147027,0.5,18.442449439566246,19.194308599628428,2945.9487022488756,-2738.6492020074056,2.6120927226440123,5.2241854452880245
246.0,205.9210191087768,208.56480551090618,0.5,18.484883669951785,19.232947633022356,2952.7270353734884,-2744.1622298625825,2.643786402129398,5.287572804258796
247.0,207.14624297672322,209.8211209276125,0.5,18.526941070494487,19.271227794367515,2959.445174683277,-2749.6240537556646,2.674877950889286,5.349755901778572
248.0,208.36312800916946,211.06849842775122,0.5,18.56862552215895,19.309153064585534,2966.103740113389,-2755.0352416856376,2.7053704185817757,5.4107408371635515
249.0,209.57172367995594,212.30699038212194,0.5,18.609940867492416,19.346727378541726,2972.703345462284,-2760.396355080162,2.7352667021660197,5.4705334043320395
250.0,210.77208000010972,213.53664956230233,0.5,18.6508909107747,19.383954625450272,2979.244598415683,-2765.7079488533805,2.764569562192612,5.529139124385224
251.0,211.9642474703438,214.75752910805627,0.5,18.691479418179643,19.4208386492834,2985.728100572359,-2770.9705714643023,2.79328163771247,5.58656327542494
252.0,213.14827703593286,215.9696824959663,0.5,18.731710117947276,19.457383249183962,2992.1544474716356,-2776.1847649756696,2.821405460033455,5.64281092006691
253.0,214.32422004379038,217.17316350915985,0.5,18.771586700565862,19.49359217988143,2998.524228622469,-2781.351065113309,2.8489434653694947,5.697886930738989
254.0,215.49212820161281,218.36802620827675,0.5,18.81111281896393,19.529469152110362,3004.8380275341206,-2786.470001325844,2.875898006663937,5.751796013327874
255.0,216.6520535389865,219.55432490341957,0.5,18.85029208871069,19.56501783303137,3011.0964217481724,-2791.542096844753,2.9022713644330524,5.804542728866105
256.0,217.80404837036156,220.73211412723688,0.5,18.88912808822524,19.600241846653983,3017.2999828719444,-2796.5678687447075,2.9280657568753305,5.856131513750661
257.0,218.9481652598093,221.9014486089842,0.5,18.9276243589933,19.6351447742611,3023.449276613115,-2801.5478280041307,2.953283349174909,5.906566698349818
258.0,220.08445698748176,223.0623832496332,0.5,18.96578440579152,19.669730154834554,3029.5448628155527,-2806.4824795659197,2.9779262621514304,5.955852524302861
259.0,221.2129765176993,224.2149730978819,0.5,19.00361169691845,19.704001485481832,3035.5872954962088,-2811.3723223983266,3.0019965801826407,6.003993160365281
260.0,222.33377696859355,225.35927332712654,0.5,19.041109664431954,19.73796222186327,3041.5771228830404,-2816.2178495559137,3.0254963585329993,6.0509927170659985
261.0,223.446911583237,226.49533921331755,0.5,19.078281704392424,19.771615778619548,3047.5148874538654,-2821.019548240548,3.0484276300805213,6.096855260161043
262.0,224.55243370219443,227.62322611375686,0.5,19.11513117711192,19.804965529799215,3053.401125976155,-2825.777899862398,3.0707924115624152,6.1415848231248305
263.0,225.65039673743382,228.742989446601,0.5,19.151661407407683,19.838014809286157,3059.2363695475315,-2830.4933801009306,3.0925927091671963,6.185185418334393
264.0,226.74085414753603,229.85468467132984,0.5,19.187875684861087,19.8707669112264,3065.02114363713,-2835.1664589658003,3.1138305237937844,6.227661047587569
265.0,227.82385941414725,230.9583672698614,0.5,19.223777264080287,19.903225090454523,3070.755968127557,-2839.7976008576957,3.1345078557141703,6.269015711428341
266.0,228.89946601961975,232.05409272859464,0.5,19.259369364967455,19.935392562918683,3076.441357357575,-2844.38726462898,3.154626708974891,6.309253417949782
267.0,229.96772742578705,233.14191652102508,0.5,19.294655172989035,19.967272506105044,3082.0778201652734,-2848.9359036442484,3.1741890952380305,6.348378190476061
268.0,231.02869705382648,234.22189409117723,0.5,19.32963783944974,19.99886805946062,3087.6658599318366,-2853.443965840659,3.193197037350743,6.386394074701486
269.0,232.08242826515897,235.29408083771708,0.5,19.364320481769447,20.030182324814632,3093.205974625772,-2857.911893788055,3.2116525725580907,6.423305145116181
270.0,233.128974343342,236.35853209867923,0.5,19.398706183762545,20.061218366798304,3098.6986568475354,-2862.3401247488564,3.229557755337217,6.459115510674434
271.0,234.16838847691133,237.41530313689603,0.5,19.43279799592012,20.091979213262896,3104.1443938746056,-2866.7290907377096,3.246914659984692,6.493829319969384
272.0,235.20072374313054,238.4644491260537,0.5,19.46659893569398,20.122467855695415,3109.5436677068533,-2871.0792185807995,3.2637253829231536,6.527450765846307
273.0,236.22603309260796,239.5060251372803,0.5,19.50011198778265,20.152687249632788,3114.896955112224,-2875.390929974944,3.2799920446723116,6.559984089344623
274.0,237.24436933474325,240.54008612641263,0.5,19.533340104419068,20.182640315073215,3120.204727672696,-2879.6646415462837,3.295716791669388,6.591433583338776
275.0,238.25578512396697,241.5666869217365,0.5,19.566286205659576,20.212329936885624,3125.467451830444,-2883.9007649087075,3.310901797769555,6.62180359553911
276.0,239.2603329467382,242.58588221236954,0.5,19.5989531796744,20.241758965216285,3130.6855889342337,-2888.099706721864,3.3255492656313392,6.6510985312626785
277.0,240.25806510926708,243.5977265370471,0.5,19.631343883038618,20.270930215893173,3135.8595952859077,-2892.2618687488607,3.3396614277800305,6.679322855560061
278.0,241.2490337259306,244.60227427354596,0.5,19.663461141024353,20.29984647082723,3140.989922187056,-2896.38764791351,3.3532405476153957,6.706481095230791
279.0,242.23329070835004,245.59957962850632,0.5,19.695307747893462,20.328510478411346,3146.077015985768,-2900.477436357262,3.3662889201562654,6.732577840312531
280.0,243.21088775510202,246.5896966277668,0.5,19.726886467190436,20.35692495391603,3151.121318123423,-2904.5316214956565,3.3788088726647953,6.757617745329591
281.0,244.18187634203488,247.5726791071488,0.5,19.758200032035713,20.3850925798824,3156.1232651815412,-2908.5505860743924,3.390802765113901,6.781605530227802
282.0,245.14630771316288,248.54858070368417,0.5,19.789251145419033,20.413016006512045,3161.0832889286435,-2912.534708224959,3.402272990521287,6.804545981042574
283.0,246.10423287211353,249.51745484725782,0.5,19.820042480492663,20.440697852053912,3166.0018163670898,-2916.484361519832,3.4132219751442636,6.826443950288527
284.0,247.05570257410363,250.4793547527048,0.5,19.85057668086459,20.468140703187935,3170.879269779916,-2920.399915027211,3.4236521786011687,6.847304357202337
285.0,248.0007673184192,251.4343334122495,0.5,19.88085636089095,20.49534711540539,3175.7160667775415,-2924.281733365292,3.4335660938302874,6.867132187660575
286.0,248.9394773413784,252.3824435883497,0.5,19.910884105968282,20.52231961338629,3180.5126203444584,-2928.1301767561085,3.4429662469713085,6.885932493942617
287.0,249.87188260975526,253.32373780693538,0.5,19.94066247282521,20.54906069137326,3185.269338885817,-2931.9456010788817,3.451855197180122,6.903710394360244
288.0,250.79803281464336,254.25826835096547,0.5,19.970193989812977,20.57557281354202,3189.986626273842,-2935.7283579228765,3.4602355363221093,6.920471072644219
289.0,251.71797736574055,255.18608725436303,0.5,19.99948115719555,20.60185841436864,3194.6648818941685,-2939.478794639805,3.4681098886224846,6.936219777244969
290.0,252.63176538603471,256.10724629625525,0.5,20.028526447438473,20.627919898993316,3199.3045006919847,-2943.1972543957295,3.475480910220505,6.95096182044101
291.0,253.53944570687383,257.0217969955627,0.5,20.05733230549697,20.653759643580827,3203.905873218051,-2946.8840762224886,3.48235128868882,6.96470257737764
292.0,254.4410668634019,257.92979060586134,0.5,20.085901149102394,20.679379995677245,3208.46938567446,-2950.539595068599,3.48872374245948,6.97744748491896
293.0,255.3366770903448,258.83127811057534,0.5,20.114235369047922,20.70478327456346,3212.9954199602685,-2954.164141849693,3.4946010202305464,6.989202040461093
294.0,256.22632431813025,259.72631021846945,0.5,20.14233732947274,20.729971771604962,3217.484353716894,-2957.7580434984247,3.499985900339205,6.99997180067841
295.0,257.110056169326,260.6149373593405,0.5,20.170209368144604,20.754947750598355,3221.936560373254,-2961.3216230139137,3.504881190014468,7.009762380028936
296.0,257.9879199553827,261.497209680079,0.5,20.197853796741324,20.779713448114084,3226.3524091907216,-2964.8551995106423,3.509289724696289,7.018579449392578
297.0,258.8599626736669,262.3731770409176,0.5,20.225272901130378,20.80427107383581,3230.732265307798,-2968.3590882668805,3.513214367250659,7.026428734501318
298.0,259.7262310047707,263.2428890119462,0.5,20.252468941646956,20.82862281089608,3235.076489784523,-2971.833600772577,3.5166580071755122,7.0333160143510245
299.0,260.5867713100858,264.10639486987947,0.5,20.279444153370516,20.852770816208615,3239.3854396466504,-2975.279044776771,3.5196235597936756,7.039247119587351
300.0,261.4416296296297,264.96374359504193,0.5,20.306200746399334,20.87671722079681,3243.6594679295063,-2978.6957243344646,3.5221139654122697,7.0442279308245395
301.0,262.29085168011136,265.81498386856964,0.5,20.332740906123515,20.900464130119005,3247.8989237215983,-2982.083939853029,3.524132188458315,7.04826437691663
302.0,263.1344828532268,266.6601640698393,0.5,20.359066793495966,20.924013624389854,3252.104152207899,-2985.4439881380595,3.5256812166124694,7.051362433224939
303.0,263.97256821417204,267.4993322740879,0.5,20.385180545301598,20.947367758898398,3256.2754947128483,-2988.7761624387604,3.5267640599158745,7.053528119831749
304.0,264.80515250036456,268.3325362502272,0.5,20.411084274424525,20.970528564322546,3260.413288743037,-2992.08075249281,3.5273837498626026,7.054767499725205
